"project","class","avg_ccn","sum_string_args","sum_number_args"
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialFunction",3.1,0,3
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialFunction$Parametric",1.5,0,2
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm",2.8,0,3
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm",2,0,2
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest",1.5,1,0
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction",4.5,0,2
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest",5,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils",2.11111111111111,0,11
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$Anonymous2",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$Anonymous3",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$Anonymous4",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$Anonymous5",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$JacobiKey",3,0,2
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$RecurrenceCoefficientsGenerator",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest",1.5,2,5
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous2",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous3",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous4",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous5",1,0,1
"Math","org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest$Anonymous6",1,0,1
"Math","org.apache.commons.math3.analysis.QuinticFunction",1,0,1
"Math","org.apache.commons.math3.analysis.RealFieldUnivariateFunction",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver",1,0,9
"Math","org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver",1,0,10
"Math","org.apache.commons.math3.analysis.solvers.AbstractUnivariateDifferentiableSolver",1,0,9
"Math","org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver",1,0,6
"Math","org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver",1,0,32
"Math","org.apache.commons.math3.analysis.solvers.BaseSecantSolver",1,0,17
"Math","org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest",4,0,3
"Math","org.apache.commons.math3.analysis.solvers.BaseUnivariateSolver",1,0,9
"Math","org.apache.commons.math3.analysis.solvers.BisectionSolver",1,0,3
"Math","org.apache.commons.math3.analysis.solvers.BracketedRealFieldUnivariateSolver",1,0,2
"Math","org.apache.commons.math3.analysis.solvers.BracketedUnivariateSolver",1,0,7
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver",2,0,19
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest",2.5,0,3
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous3",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous4",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous5",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous6",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$Anonymous7",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest$TestFunction",1,0,4
"Math","org.apache.commons.math3.analysis.solvers.BrentSolver",5,0,10
"Math","org.apache.commons.math3.analysis.solvers.BrentSolverTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolver",10,0,5
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest",8,0,3
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous3",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous4",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous5",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous6",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest$Anonymous7",1,0,0
"Math","org.apache.commons.math3.analysis.solvers.IllinoisSolver",1,0,6
"Math","org.apache.commons.math3.analysis.solvers.LaguerreSolver",1.375,0,16
"Math","org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver",5.66666666666667,0,2
"Math","org.apache.commons.math3.analysis.solvers.MullerSolver",4.33333333333333,0,7
"Math","org.apache.commons.math3.analysis.solvers.MullerSolver2",1,0,3
"Math","org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver",1,0,4
"Math","org.apache.commons.math3.analysis.solvers.NewtonSolver",1,0,4
"Math","org.apache.commons.math3.analysis.solvers.NewtonSolverTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.NewtonSolverTest$Anonymous1$Anonymous2",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.PegasusSolver",1,0,6
"Math","org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver",1,0,6
"Math","org.apache.commons.math3.analysis.solvers.RegulaFalsiSolverTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.RiddersSolver",1,0,3
"Math","org.apache.commons.math3.analysis.solvers.SecantSolver",1,0,3
"Math","org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils",3.83333333333333,0,36
"Math","org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest$Anonymous2",1,0,1
"Math","org.apache.commons.math3.analysis.SumSincFunction",1.5,0,1
"Math","org.apache.commons.math3.analysis.TrivariateFunction",1,0,3
"Math","org.apache.commons.math3.analysis.UnivariateFunction",1,0,1
"Math","org.apache.commons.math3.analysis.UnivariateMatrixFunction",1,0,1
"Math","org.apache.commons.math3.analysis.UnivariateVectorFunction",1,0,1
"Math","org.apache.commons.math3.analysis.XMinus5Function",1,0,1
"Math","org.apache.commons.math3.complex.Complex",3,0,18
"Math","org.apache.commons.math3.complex.ComplexFormat",2.42857142857143,6,2
"Math","org.apache.commons.math3.complex.ComplexTest$TestComplex",1,0,4
"Math","org.apache.commons.math3.complex.ComplexUtils",2,0,2
"Math","org.apache.commons.math3.complex.ComplexUtilsTest",1,0,2
"Math","org.apache.commons.math3.complex.Quaternion",1.25,0,9
"Math","org.apache.commons.math3.complex.RootsOfUnity",4.66666666666667,0,3
"Math","org.apache.commons.math3.complex.RootsOfUnityTest",3,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP",1,0,3
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP$Anonymous1",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest",8,0,3
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous3",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous4",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous5",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous6",1,0,0
"Math","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest$Anonymous7",1,0,0
"Math","org.apache.commons.math3.dfp.Decimal10",1,2,6
"Math","org.apache.commons.math3.dfp.Dfp",6.13333333333333,4,35
"Math","org.apache.commons.math3.dfp.DfpDec",4.47058823529412,2,7
"Math","org.apache.commons.math3.dfp.DfpDecTest",6,1,1
"Math","org.apache.commons.math3.dfp.DfpField",2.35294117647059,2,8
"Math","org.apache.commons.math3.dfp.DfpMath",5.9,1,2
"Math","org.apache.commons.math3.dfp.DfpMathTest",6,1,1
"Math","org.apache.commons.math3.dfp.DfpTest",5.33333333333333,2,3
"Math","org.apache.commons.math3.dfp.UnivariateDfpFunction",1,0,0
"Math","org.apache.commons.math3.distribution.AbstractIntegerDistribution",3.25,0,10
"Math","org.apache.commons.math3.distribution.AbstractIntegerDistributionTest$DiceDistribution",3,0,2
"Math","org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution",1.66666666666667,0,3
"Math","org.apache.commons.math3.distribution.AbstractRealDistribution",3.25,0,9
"Math","org.apache.commons.math3.distribution.AbstractRealDistribution$Anonymous1",1,0,1
"Math","org.apache.commons.math3.distribution.AbstractRealDistributionTest$Anonymous1",4.33333333333333,0,3
"Math","org.apache.commons.math3.distribution.AbstractRealDistributionTest$Anonymous2",4.33333333333333,0,3
"Math","org.apache.commons.math3.distribution.AbstractRealDistributionTest$Anonymous2$Anonymous3",1,0,1
"Math","org.apache.commons.math3.distribution.AbstractRealDistributionTest$Anonymous2$Anonymous4",1,0,1
"Math","org.apache.commons.math3.distribution.BetaDistribution",2.28571428571429,0,13
"Math","org.apache.commons.math3.distribution.BetaDistribution$ChengBetaSampler",5,0,8
"Math","org.apache.commons.math3.distribution.BetaDistributionTest",3.33333333333333,0,4
"Math","org.apache.commons.math3.distribution.BinomialDistribution",3,0,7
"Math","org.apache.commons.math3.distribution.CauchyDistribution",1.71428571428571,0,13
"Math","org.apache.commons.math3.distribution.ChiSquaredDistribution",1,0,9
"Math","org.apache.commons.math3.distribution.ChiSquaredDistributionTest",2,0,1
"Math","org.apache.commons.math3.distribution.ConstantRealDistribution",1.8,0,5
"Math","org.apache.commons.math3.distribution.EnumeratedDistribution",3.66666666666667,0,3
"Math","org.apache.commons.math3.distribution.EnumeratedIntegerDistribution",2,0,2
"Math","org.apache.commons.math3.distribution.EnumeratedRealDistribution",2.33333333333333,0,4
"Math","org.apache.commons.math3.distribution.ExponentialDistribution",1.88888888888889,0,10
"Math","org.apache.commons.math3.distribution.FDistribution",1.42857142857143,0,13
"Math","org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization",7.75,0,3
"Math","org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization$DataRow",2,0,0
"Math","org.apache.commons.math3.distribution.GammaDistribution",2.28571428571429,0,13
"Math","org.apache.commons.math3.distribution.GammaDistributionTest",2.83333333333333,1,19
"Math","org.apache.commons.math3.distribution.GeometricDistribution",2.5,0,6
"Math","org.apache.commons.math3.distribution.GumbelDistribution",2,0,7
"Math","org.apache.commons.math3.distribution.HypergeometricDistribution",2.3,0,21
"Math","org.apache.commons.math3.distribution.HypergeometricDistributionTest",2,0,3
"Math","org.apache.commons.math3.distribution.IntegerDistribution",1,0,7
"Math","org.apache.commons.math3.distribution.IntegerDistributionAbstractTest",1,0,1
"Math","org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution",4.71428571428571,0,7
"Math","org.apache.commons.math3.distribution.LaplaceDistribution",2.4,0,7
"Math","org.apache.commons.math3.distribution.LevyDistribution",1.83333333333333,0,8
"Math","org.apache.commons.math3.distribution.LogisticDistribution",2,0,7
"Math","org.apache.commons.math3.distribution.LogNormalDistribution",2,0,17
"Math","org.apache.commons.math3.distribution.LogNormalDistributionTest",2,0,2
"Math","org.apache.commons.math3.distribution.MixtureMultivariateNormalDistribution",1.25,0,0
"Math","org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution",2.75,0,1
"Math","org.apache.commons.math3.distribution.MultivariateNormalDistribution",3.75,0,0
"Math","org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistribution",1,0,0
"Math","org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest",2,0,0
"Math","org.apache.commons.math3.distribution.MultivariateRealDistribution",1,0,2
"Math","org.apache.commons.math3.distribution.NakagamiDistribution",1.6,0,10
"Math","org.apache.commons.math3.distribution.NormalDistribution",1.6,0,18
"Math","org.apache.commons.math3.distribution.NormalDistributionTest",2,0,2
"Math","org.apache.commons.math3.distribution.ParetoDistribution",1.625,0,15
"Math","org.apache.commons.math3.distribution.ParetoDistributionTest",2,0,2
"Math","org.apache.commons.math3.distribution.PascalDistribution",2.2,0,7
"Math","org.apache.commons.math3.distribution.PoissonDistribution",3.3,0,16
"Math","org.apache.commons.math3.distribution.PoissonDistributionTest",2,0,1
"Math","org.apache.commons.math3.distribution.RealDistribution",1,0,8
"Math","org.apache.commons.math3.distribution.RealDistributionAbstractTest",1,0,1
"Math","org.apache.commons.math3.distribution.RealDistributionAbstractTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.distribution.SaddlePointExpansion",3.66666666666667,0,7
"Math","org.apache.commons.math3.distribution.TDistribution",1.42857142857143,0,9
"Math","org.apache.commons.math3.distribution.TDistributionTest",2,0,1
"Math","org.apache.commons.math3.distribution.TriangularDistribution",5,0,9
"Math","org.apache.commons.math3.distribution.UniformIntegerDistribution",2.25,0,6
"Math","org.apache.commons.math3.distribution.UniformRealDistribution",2,0,13
"Math","org.apache.commons.math3.distribution.WeibullDistribution",2.125,0,14
"Math","org.apache.commons.math3.distribution.ZipfDistribution",2.5,0,9
"Math","org.apache.commons.math3.distribution.ZipfDistribution$ZipfRejectionInversionSampler",2.14285714285714,0,7
"Math","org.apache.commons.math3.distribution.ZipfDistributionTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.exception.ConvergenceException",1,0,0
"Math","org.apache.commons.math3.exception.DimensionMismatchException",1,0,4
"Math","org.apache.commons.math3.exception.InsufficientDataException",1,0,0
"Math","org.apache.commons.math3.exception.MathArithmeticException",1,0,0
"Math","org.apache.commons.math3.exception.MathIllegalArgumentException",1,0,0
"Math","org.apache.commons.math3.exception.MathIllegalNumberException",1,0,0
"Math","org.apache.commons.math3.exception.MathIllegalStateException",1,0,0
"Math","org.apache.commons.math3.exception.MathInternalError",1,0,0
"Math","org.apache.commons.math3.exception.MathParseException",1,2,2
"Math","org.apache.commons.math3.exception.MathRuntimeException",1,0,0
"Math","org.apache.commons.math3.exception.MathUnsupportedOperationException",1,0,0
"Math","org.apache.commons.math3.exception.MaxCountExceededException",1,0,0
"Math","org.apache.commons.math3.exception.MultiDimensionMismatchException",1,0,2
"Math","org.apache.commons.math3.exception.NoBracketingException",1,0,8
"Math","org.apache.commons.math3.exception.NoDataException",1,0,0
"Math","org.apache.commons.math3.exception.NonMonotonicSequenceException",2.5,0,2
"Math","org.apache.commons.math3.exception.NotFiniteNumberException",1,0,0
"Math","org.apache.commons.math3.exception.NotPositiveException",1,0,0
"Math","org.apache.commons.math3.exception.NotStrictlyPositiveException",1,0,0
"Math","org.apache.commons.math3.exception.NullArgumentException",1,0,0
"Math","org.apache.commons.math3.exception.NumberIsTooLargeException",1.5,0,0
"Math","org.apache.commons.math3.exception.NumberIsTooSmallException",1.5,0,0
"Math","org.apache.commons.math3.exception.OutOfRangeException",1,0,0
"Math","org.apache.commons.math3.exception.TooManyEvaluationsException",1,0,0
"Math","org.apache.commons.math3.exception.TooManyIterationsException",1,0,0
"Math","org.apache.commons.math3.exception.util.ArgUtils",5,0,0
"Math","org.apache.commons.math3.exception.util.ArgUtilsTest",1,0,0
"Math","org.apache.commons.math3.exception.util.DummyLocalizable",1,1,0
"Math","org.apache.commons.math3.exception.util.ExceptionContext",1.71428571428571,4,0
"Math","org.apache.commons.math3.exception.util.Localizable",1,0,0
"Math","org.apache.commons.math3.exception.util.LocalizedFormats",2,1,0
"Math","org.apache.commons.math3.exception.ZeroException",1,0,0
"Math","org.apache.commons.math3.ExtendedFieldElementAbstractTest",1.5,0,3
